0.07	-0.03	1.00	-0.01	0.08	-0.26	26.24
0.07	-0.03	1.00	0.05	-0.10	0.23	26.24
0.07	-0.03	1.00	-0.07	0.27	-0.50	26.21
0.07	-0.03	1.00	-0.07	-0.04	0.29	26.24
0.07	-0.03	1.00	-0.01	0.15	-0.20	26.23
0.07	-0.03	1.00	-0.01	0.08	-0.20	26.22
0.07	-0.03	1.00	-0.07	-0.10	0.23	26.23
0.07	-0.03	1.00	-0.01	0.15	-0.44	26.21
0.07	-0.03	1.00	0.05	0.08	0.17	26.23
0.07	-0.03	1.00	-0.01	0.02	-0.14	26.24
0.07	-0.03	1.00	-0.07	0.15	-0.26	26.23
0.07	-0.03	1.00	0.11	0.08	0.05	26.24
0.07	-0.03	1.00	-0.01	0.02	-0.08	26.24
0.07	-0.03	1.00	0.11	0.02	-0.08	26.25
0.07	-0.03	1.00	-0.07	0.08	-0.20	26.23
0.07	-0.03	1.00	0.05	-0.10	0.11	26.24
0.07	-0.02	1.00	-0.01	0.27	-0.44	26.22
0.07	-0.03	1.00	-0.01	-0.04	0.17	26.24
0.07	-0.03	1.00	-0.07	0.15	-0.26	26.24
0.07	-0.03	1.00	-0.01	0.08	-0.20	26.24
0.07	-0.03	1.00	-0.13	0.02	-0.08	26.23
0.07	-0.03	1.00	0.05	0.27	-0.26	26.23
0.07	-0.03	1.00	-0.01	0.02	0.11	26.21
0.07	-0.03	1.00	-0.13	0.21	-0.20	26.24
0.07	-0.03	1.00	-0.07	-0.04	0.23	26.24
0.07	-0.03	1.00	-0.01	0.21	-0.44	26.24
0.07	-0.03	1.00	-0.01	-0.10	0.29	26.22
0.07	-0.03	1.00	0.05	0.15	-0.38	26.21
0.07	-0.03	1.00	-0.13	-0.04	0.17	26.24
0.07	-0.03	1.00	-0.07	0.33	-0.50	26.24
0.07	-0.03	1.00	-0.13	-0.10	0.41	26.24
0.07	-0.03	1.00	-0.01	0.45	-0.87	26.22
0.07	-0.03	1.00	-0.19	-0.16	0.78	26.22
0.07	-0.03	1.00	-0.07	0.33	-0.63	26.23
0.07	-0.03	1.00	-0.13	0.15	-0.08	26.24
0.07	-0.03	1.00	-0.07	-0.10	0.29	26.21
0.07	-0.03	1.00	-0.07	0.33	-0.50	26.21
0.07	-0.03	1.00	-0.01	0.08	0.17	26.21
0.07	-0.03	1.00	-0.01	0.08	-0.01	26.23
0.07	-0.03	1.00	0.05	0.21	-0.26	26.24
0.07	-0.03	1.00	-0.13	0.08	0.23	26.22
0.07	-0.03	1.00	-0.07	0.08	-0.14	26.22
0.07	-0.03	1.00	-0.01	0.02	-0.08	26.24
0.07	-0.03	1.00	-0.13	0.02	0.05	26.24
0.07	-0.03	1.00	-0.07	0.21	-0.20	26.25
0.07	-0.03	1.00	-0.01	0.02	0.23	26.23
0.07	-0.02	1.00	-0.07	0.21	-0.38	26.22
0.07	-0.03	1.00	-0.01	0.02	0.05	26.21
0.07	-0.03	1.00	-0.07	0.02	-0.01	26.22
0.07	-0.03	1.00	-0.01	0.08	-0.26	26.23
0.07	-0.03	1.00	0.05	-0.04	0.23	26.23
0.07	-0.03	1.00	-0.07	0.08	-0.32	26.23
0.07	-0.03	1.00	-0.01	-0.04	0.05	26.22
0.07	-0.03	1.00	-0.07	-0.04	-0.01	26.22
0.07	-0.03	1.00	-0.01	0.15	0.05	26.24
0.07	-0.03	1.00	-0.07	0.08	-0.26	26.19
0.07	-0.03	1.00	-0.01	0.02	-0.01	26.26
0.07	-0.03	1.00	-0.01	0.02	-0.20	26.22
0.07	-0.03	1.00	-0.01	0.08	-0.20	26.20
0.07	-0.03	1.00	-0.19	0.08	0.05	26.23
0.07	-0.03	1.00	0.11	0.08	-0.38	26.22
0.07	-0.03	1.00	-0.01	-0.16	0.41	26.23
0.07	-0.03	1.01	-0.01	0.33	-0.50	26.22
0.07	-0.03	1.00	-0.01	-0.10	0.29	26.20
0.07	-0.03	1.00	-0.01	0.08	-0.20	26.23
0.07	-0.03	1.01	-0.07	0.15	-0.32	26.24
0.07	-0.03	1.00	-0.01	-0.10	0.29	26.21
0.07	-0.03	1.00	-0.13	0.21	-0.32	26.22
0.07	-0.03	1.00	-0.01	0.08	0.11	26.24
0.07	-0.03	1.00	-0.01	0.08	0.05	26.24
0.07	-0.03	1.01	-0.07	0.21	-0.26	26.24
0.07	-0.03	1.00	-0.07	-0.04	0.29	26.24
0.07	-0.03	1.00	-0.01	0.21	-0.50	26.23
0.07	-0.03	1.00	-0.19	-0.22	0.47	26.24
0.07	-0.03	1.00	-0.07	0.15	-0.20	26.23
0.07	-0.03	1.00	-0.07	0.08	-0.20	26.24
0.07	-0.03	1.00	0.05	-0.10	0.35	26.23
0.07	-0.03	1.00	0.05	0.33	-0.63	26.22
0.07	-0.03	1.00	-0.01	-0.10	0.47	26.23
0.07	-0.03	1.00	-0.13	0.27	-0.44	26.22
0.07	-0.03	1.00	-0.13	0.02	-0.20	26.21
0.07	-0.03	1.00	-0.07	-0.04	0.35	26.22
0.07	-0.03	1.00	-0.01	0.15	-0.44	26.21
0.07	-0.03	1.00	-0.01	-0.10	0.05	26.24
0.07	-0.03	1.00	-0.01	0.15	-0.14	26.22
0.07	-0.03	1.00	-0.01	0.08	-0.14	26.22
0.07	-0.03	1.00	0.11	-0.10	0.11	26.21
0.07	-0.03	1.00	-0.01	0.15	-0.32	26.22
0.07	-0.03	1.00	-0.13	0.02	0.05	26.23
0.07	-0.03	1.00	-0.01	-0.10	0.41	26.21
0.07	-0.02	1.00	0.66	0.39	-0.75	26.24
0.07	-0.03	1.00	0.72	-0.47	1.14	26.22
0.07	-0.03	1.01	-0.86	0.51	-1.05	26.21
0.07	-0.03	1.00	0.91	0.08	-0.20	26.24
0.06	-0.03	1.01	-1.29	-0.10	1.51	26.20
0.08	-0.03	1.08	-5.32	0.51	2.79	26.22
0.04	-0.01	0.99	0.42	4.36	-7.40	26.23
0.10	-0.05	1.01	-2.75	-3.76	11.15	26.22
0.03	-0.02	1.01	-1.23	0.45	-0.01	26.22
0.09	-0.04	1.00	0.05	5.09	-10.82	26.24
0.06	-0.03	1.01	-2.08	-6.08	17.26	26.26
0.07	-0.03	1.01	0.30	6.25	-14.54	26.23
0.07	-0.03	1.00	-0.74	-4.01	11.22	26.22
0.07	-0.02	1.00	0.79	2.28	-5.51	26.23
0.07	-0.03	1.00	-0.44	-0.34	1.39	26.23
0.07	-0.03	1.00	-0.19	-1.08	2.67	26.23
0.06	-0.02	1.00	0.18	1.67	-4.10	26.23
0.07	-0.03	0.99	-0.07	-1.26	3.10	26.23
0.06	-0.03	1.00	-0.19	-0.04	0.05	26.21
0.07	-0.03	1.00	0.30	1.43	-3.37	26.22
0.07	-0.03	1.00	-0.37	-1.87	4.38	26.21
0.07	-0.03	1.00	0.18	2.04	-4.84	26.24
0.07	-0.03	1.00	-0.25	-1.20	2.91	26.19
0.07	-0.03	1.00	-0.01	0.51	-1.05	26.21
0.07	-0.03	1.00	0.18	0.82	-1.66	26.21
0.07	-0.03	1.00	-0.13	-1.14	2.98	26.22
0.07	-0.03	1.00	0.18	1.24	-3.07	26.22
0.07	-0.03	0.99	-0.01	-0.89	1.76	26.22
0.07	-0.02	1.01	0.54	-0.47	1.27	26.22
0.07	-0.03	1.00	0.66	0.88	-1.97	26.22
0.07	-0.03	1.00	-0.13	-1.20	3.28	26.21
0.07	-0.03	1.00	0.30	1.24	-2.76	26.23
0.07	-0.03	1.00	0.30	-0.59	1.82	26.23
0.07	-0.03	1.00	0.24	0.15	-0.32	26.22
0.07	-0.03	1.00	-0.07	0.33	-0.50	26.21
0.07	-0.03	1.00	0.11	-0.10	0.17	26.22
0.07	-0.03	1.00	-0.07	-0.47	1.14	26.21
0.07	-0.03	1.00	0.05	0.82	-1.97	26.24
0.07	-0.03	1.00	-0.01	-0.65	1.76	26.21
0.07	-0.03	1.00	-0.01	0.51	-1.24	26.20
0.07	-0.03	1.00	0.11	-0.04	0.41	26.21
0.07	-0.03	1.00	-0.01	0.02	0.29	26.24
0.07	-0.03	1.00	0.05	0.39	-0.93	26.21
0.07	-0.03	1.00	0.05	-0.22	0.78	26.22
0.07	-0.03	1.00	-0.07	0.15	-0.32	26.24
0.07	-0.03	1.00	0.05	0.33	-0.75	26.21
0.07	-0.03	1.00	-0.25	-0.59	1.63	26.22
0.07	-0.03	1.00	0.11	0.88	-2.15	26.24
0.07	-0.03	1.00	-0.19	-0.53	1.57	26.22
0.07	-0.03	1.00	-0.01	0.33	-0.81	26.23
0.07	-0.03	1.00	0.18	0.15	-0.32	26.21
0.07	-0.03	1.00	-0.07	-0.28	0.78	26.20
0.07	-0.03	1.00	0.18	0.57	-1.36	26.25
0.07	-0.03	1.00	-0.13	-0.47	1.33	26.23
0.07	-0.03	1.00	0.11	0.51	-1.24	26.24
0.07	-0.03	1.00	-0.01	-0.40	0.84	26.25
0.07	-0.03	1.00	-0.19	0.15	-0.50	26.23
0.07	-0.03	1.00	-0.01	-0.10	0.29	26.24
0.07	-0.03	1.00	-0.01	0.15	-0.01	26.26
0.07	-0.03	1.00	0.11	0.21	-0.56	26.23
0.07	-0.03	1.00	-0.25	-0.22	0.60	26.22
0.07	-0.03	1.00	-0.01	0.27	-0.75	26.22
0.07	-0.03	1.00	0.05	0.21	-0.38	26.23
0.07	-0.03	1.00	-0.37	-0.34	0.96	26.22
0.07	-0.03	1.00	0.11	0.57	-1.72	26.23
0.07	-0.03	1.00	0.11	-0.59	1.14	26.25
0.07	-0.03	1.00	-0.19	0.21	-0.56	26.24
0.07	-0.03	1.00	0.18	0.21	-0.44	26.24
0.07	-0.03	1.00	0.05	-0.10	0.17	26.20
0.06	-0.02	1.00	0.05	0.02	0.05	26.22
0.07	-0.03	1.00	0.24	0.69	-1.97	26.23
0.07	-0.03	1.00	-0.56	-1.50	3.95	26.23
0.07	-0.02	1.01	0.54	2.10	-5.32	26.24
0.07	-0.03	1.00	-0.44	-2.17	5.66	26.22
0.06	-0.03	1.00	0.36	1.73	-4.41	26.21
0.07	-0.03	1.00	-0.01	-0.95	2.43	26.22
0.06	-0.03	1.00	0.05	0.02	-0.08	26.24
0.07	-0.03	1.00	0.11	0.76	-1.66	26.25
0.07	-0.03	1.00	-0.25	-0.77	1.76	26.23
0.07	-0.03	1.00	-0.01	0.63	-1.36	26.23
0.07	-0.03	1.00	-0.07	-0.04	0.41	26.24
0.07	-0.03	1.00	-0.13	0.08	-0.08	26.23
0.07	-0.03	1.00	-0.01	0.15	-0.50	26.23
0.07	-0.03	1.00	0.18	0.15	-0.20	26.22
0.07	-0.03	1.00	-0.25	-0.22	0.72	26.24
0.07	-0.03	1.00	-0.01	0.33	-1.17	26.23
0.07	-0.03	1.00	-0.07	-0.16	0.23	26.22
0.07	-0.03	1.00	-0.19	-0.16	0.53	26.25
0.07	-0.03	1.00	0.30	0.76	-1.66	26.23
0.07	-0.03	1.00	-0.37	-0.83	2.30	26.24
0.07	-0.03	1.00	0.18	0.76	-1.85	26.23
0.07	-0.03	1.00	-0.01	-0.28	0.78	26.22
0.07	-0.03	1.00	-0.13	-0.16	0.47	26.26
0.07	-0.03	1.00	-0.01	0.57	-1.36	26.25
0.07	-0.03	1.00	-0.01	-0.34	1.02	26.22
0.07	-0.03	1.00	-0.01	0.08	-0.14	26.25
0.07	-0.03	1.00	0.18	0.45	-1.30	26.23
0.07	-0.03	1.01	-0.19	-0.53	1.27	26.22
0.07	-0.03	1.00	0.18	0.76	-1.85	26.24
0.07	-0.03	1.00	-0.13	-0.34	1.14	26.23
0.07	-0.03	1.00	-0.01	0.33	-0.93	26.24
0.07	-0.03	1.00	-0.01	0.02	0.23	26.21
0.07	-0.03	1.00	-0.01	0.02	0.05	26.23
0.07	-0.03	1.00	-0.01	0.08	0.11	26.23
0.07	-0.03	1.00	0.05	0.21	-0.56	26.23
0.07	-0.03	1.00	-0.07	-0.34	0.90	26.24
0.07	-0.03	1.00	-0.01	0.39	-0.87	26.23
0.07	-0.03	1.00	-0.19	0.02	0.29	26.23
0.07	-0.03	1.00	-0.01	-0.10	0.53	26.24
0.07	-0.03	1.00	0.11	0.51	-0.99	26.23
0.07	-0.03	1.00	-0.19	-0.22	0.78	26.23
0.07	-0.03	1.00	0.11	0.39	-1.05	26.23
0.07	-0.03	1.00	-0.19	-0.22	0.72	26.21
0.07	-0.03	1.00	0.11	0.33	-0.87	26.24
0.07	-0.03	1.00	-0.07	-0.16	0.66	26.24
0.07	-0.03	1.00	-0.01	0.21	-0.50	26.22
0.07	-0.03	1.00	-0.07	-0.04	0.11	26.24
0.07	-0.03	1.00	0.05	0.21	-0.38	26.23
0.07	-0.03	1.00	0.11	0.02	0.23	26.24
0.07	-0.03	1.00	0.11	0.27	-0.81	26.24
0.07	-0.03	1.00	-0.13	-0.28	1.21	26.23
0.07	-0.03	1.00	0.11	0.57	-1.17	26.23
0.07	-0.03	1.00	-0.13	-0.40	1.02	26.21
0.07	-0.02	1.00	-0.01	0.33	-0.81	26.21
0.07	-0.03	1.00	-0.19	-0.04	0.11	26.20
0.07	-0.03	1.00	-0.19	-0.04	0.23	26.21
0.07	-0.03	1.00	0.18	0.57	-1.17	26.22
0.07	-0.03	1.00	-0.25	-0.47	0.90	26.21
0.07	-0.03	1.01	-0.19	0.39	-0.99	26.22
0.07	-0.03	1.00	-0.07	-0.40	1.69	26.19
0.06	-0.02	1.00	0.24	1.00	-2.33	26.24
0.07	-0.03	1.00	-0.56	-0.89	2.18	26.23
0.07	-0.03	1.00	-0.25	-0.04	0.05	26.23
0.07	-0.02	1.00	0.36	1.49	-3.37	26.23
0.07	-0.03	1.00	-0.56	-1.87	4.75	26.24
0.06	-0.03	1.00	0.05	1.92	-4.35	26.22
0.08	-0.03	1.00	-0.07	-0.95	2.85	26.23
0.06	-0.03	1.00	0.36	0.63	-1.54	26.23
0.07	-0.03	1.00	-0.07	0.39	-0.87	26.24
0.07	-0.03	1.00	-0.62	-1.32	3.65	26.22
0.07	-0.03	1.00	0.48	1.79	-4.35	26.21
0.07	-0.03	1.00	-0.19	-1.32	3.40	26.24
0.07	-0.03	1.00	0.30	0.51	-1.54	26.23
0.07	-0.03	1.01	0.05	0.27	-0.26	26.24
0.07	-0.03	1.00	0.30	-0.04	-0.01	26.22
0.07	-0.03	1.00	-0.31	-0.40	1.39	26.25
0.07	-0.03	1.00	0.24	1.00	-2.52	26.25
0.07	-0.03	1.00	-0.37	-1.01	2.73	26.23
0.07	-0.03	1.00	0.24	1.12	-2.52	26.23
0.07	-0.03	1.00	-0.31	-0.89	2.24	26.22
0.07	-0.03	1.00	0.24	0.69	-1.85	26.22
0.07	-0.03	1.00	-0.19	-0.28	0.78	26.22
0.07	-0.03	1.00	-0.19	-0.04	0.11	26.21
0.07	-0.03	1.00	0.11	0.63	-1.24	26.21
0.07	-0.03	1.00	-0.13	-0.10	0.53	26.20
0.07	-0.03	1.00	0.05	-0.10	0.35	26.23
0.07	-0.03	1.00	-0.19	0.69	-1.54	26.23
0.07	-0.03	1.00	0.05	-0.59	1.45	26.21
0.07	-0.03	1.00	-0.31	0.45	-0.56	26.21
0.07	-0.03	1.00	0.30	0.15	-0.50	26.22
0.07	-0.03	1.00	-0.44	-0.77	2.37	26.24
0.07	-0.03	1.00	0.36	1.61	-3.92	26.21
0.07	-0.03	1.00	-0.31	-1.44	3.95	26.22
0.07	-0.03	1.00	0.24	1.43	-3.49	26.23
0.07	-0.03	1.00	-0.19	-0.83	2.37	26.24
0.07	-0.03	1.00	0.18	0.76	-1.97	26.25
0.07	-0.03	1.00	0.05	-0.16	0.72	26.23
0.07	-0.03	1.00	-0.07	0.02	-0.26	26.23
0.07	-0.03	1.00	-0.07	0.08	0.23	26.25
0.07	-0.03	1.00	0.18	0.51	-1.54	26.21
0.07	-0.03	1.00	-0.31	-0.95	2.73	26.23
0.07	-0.03	1.01	0.18	1.37	-3.31	26.24
0.07	-0.03	1.00	-0.19	-1.08	2.73	26.24
0.07	-0.03	1.00	-0.01	0.69	-1.54	26.24
0.07	-0.03	1.00	0.11	-0.04	0.29	26.23
0.07	-0.03	1.00	-0.19	-0.59	1.51	26.20
0.07	-0.03	1.00	0.05	1.12	-2.70	26.24
0.07	-0.03	1.00	-0.07	-0.65	1.51	26.22
0.07	-0.03	1.00	-0.13	0.27	-0.32	26.22
0.07	-0.02	1.00	0.18	0.57	-1.30	26.21
0.07	-0.03	1.00	-0.31	-0.83	2.18	26.24
0.06	-0.02	1.00	0.11	1.06	-2.76	26.24
0.07	-0.03	1.00	-0.25	-0.71	2.06	26.23
0.06	-0.03	1.00	-0.13	0.57	-1.42	26.19
0.07	-0.03	1.01	-0.31	0.02	0.47	26.24
0.07	-0.03	1.00	0.24	0.21	-0.87	26.23
0.07	-0.03	1.00	-0.62	-0.28	1.14	26.22
0.07	-0.03	1.00	0.11	0.94	-2.09	26.22
0.07	-0.03	1.00	-0.37	-0.89	2.67	26.23
0.07	-0.03	1.00	0.11	1.18	-2.88	26.24
0.07	-0.03	1.00	-0.62	-0.89	2.37	26.22
0.07	-0.03	1.00	-0.07	0.45	-1.05	26.23
0.07	-0.03	1.00	-0.01	0.02	0.35	26.23
0.07	-0.03	1.00	0.18	-0.16	0.23	26.22
0.07	-0.03	1.00	0.30	0.51	-0.81	26.25
0.07	-0.03	1.00	0.05	-0.28	0.72	26.24
0.07	-0.03	1.00	0.11	0.21	-0.50	26.21
0.07	-0.03	1.00	0.05	0.15	-0.20	26.23
0.07	-0.03	1.00	-0.19	-0.34	0.96	26.22
0.07	-0.03	1.00	0.11	0.76	-1.72	26.20
0.07	-0.03	1.00	-0.31	-1.08	2.55	26.24
0.07	-0.03	1.00	0.18	1.12	-2.76	26.24
0.07	-0.03	1.00	-0.25	-0.71	1.82	26.24
0.07	-0.03	1.00	-0.19	-0.10	0.17	26.21
0.07	-0.03	0.98	0.91	-0.04	-1.72	26.24
0.07	-0.03	1.00	-0.19	-1.14	2.55	26.24
0.07	-0.03	1.00	1.09	0.88	-2.58	26.25
0.07	-0.03	0.99	-0.56	-0.59	1.51	26.22
0.07	-0.03	1.00	-0.07	0.45	-0.87	26.23
0.07	-0.03	1.00	-0.50	0.45	-0.44	26.23
0.07	-0.03	1.00	0.36	-0.59	1.33	26.22
0.07	-0.02	1.00	-0.01	0.57	-1.24	26.23
0.07	-0.03	1.01	-1.05	0.27	-0.38	26.21
0.07	-0.02	1.00	-0.31	0.39	-0.93	26.21
0.07	-0.03	1.00	-0.19	-0.47	0.84	26.22
0.07	-0.03	1.00	0.18	0.27	-0.99	26.24
0.07	-0.03	1.00	-0.25	-0.04	0.11	26.22
0.07	-0.03	1.00	-0.19	-0.16	0.11	26.22
0.07	-0.03	1.00	-0.13	0.45	-0.93	26.20
0.07	-0.03	1.00	-0.07	-0.28	0.84	26.24
0.07	-0.03	1.00	0.05	0.39	-0.69	26.24
0.07	-0.03	1.00	-0.07	-0.04	0.23	26.23
0.07	-0.03	1.00	-0.07	0.02	-0.01	26.21
0.07	-0.03	1.00	-0.07	0.21	-0.01	26.25
0.07	-0.03	1.00	0.05	0.15	-0.26	26.21
0.07	-0.03	1.00	-0.01	-0.16	0.23	26.25
0.07	-0.03	1.00	-0.07	0.27	-0.38	26.22
0.07	-0.03	1.00	-0.07	-0.04	0.05	26.24
0.07	-0.03	1.00	-0.19	0.02	0.05	26.23
0.07	-0.03	1.00	-0.01	0.27	-0.50	26.24
0.07	-0.03	1.00	-0.01	-0.10	0.29	26.25
0.07	-0.03	1.00	-0.01	0.27	-0.63	26.23
0.07	-0.03	1.00	-0.19	-0.22	0.60	26.23
0.07	-0.03	1.00	0.11	0.39	-0.75	26.24
0.07	-0.03	1.00	-0.13	0.08	0.23	26.21
0.07	-0.03	1.00	0.05	0.08	-0.01	26.23
0.07	-0.03	1.00	-0.01	0.21	-0.26	26.22
0.07	-0.03	1.00	-0.01	0.02	0.29	26.24
0.07	-0.03	1.00	-0.07	0.21	-0.26	26.22
0.07	-0.03	1.00	-0.01	0.08	-0.01	26.20
0.06	-0.03	1.00	-0.01	0.02	-0.01	26.24
0.07	-0.03	1.00	-0.01	0.21	-0.26	26.24
0.07	-0.03	1.00	-0.07	-0.04	0.11	26.25
0.07	-0.03	1.00	-0.01	0.21	-0.50	26.24
0.07	-0.03	1.00	-0.07	-0.10	0.29	26.22
0.06	-0.05	1.02	-0.07	-0.83	2.12	26.23
0.07	-0.02	1.00	-0.80	-0.34	0.96	26.23
0.07	-0.03	1.00	0.11	0.76	-2.46	26.23
0.07	-0.03	1.00	-0.62	-0.83	1.94	26.24
0.07	-0.03	1.00	0.05	0.88	-2.40	26.26
0.07	-0.03	1.00	-0.37	-0.59	1.51	26.23
0.07	-0.03	1.00	-0.07	0.51	-1.24	26.26
0.07	-0.03	1.00	-0.07	-0.10	0.47	26.22
0.07	-0.03	1.00	0.11	0.08	-0.14	26.22
0.07	-0.03	1.00	-0.07	0.08	-0.14	26.25
0.07	-0.03	1.00	0.11	-0.04	-0.14	26.23
0.07	-0.03	1.00	-0.01	-0.04	0.29	26.24
0.07	-0.03	1.00	0.05	0.21	-0.50	26.23
0.07	-0.03	1.00	0.05	-0.10	0.53	26.22
0.07	-0.03	1.00	0.05	0.33	-0.75	26.22
0.07	-0.03	1.00	-0.07	-0.16	0.66	26.22
0.07	-0.03	1.00	0.05	0.21	-0.69	26.22
0.07	-0.03	1.00	-0.01	-0.04	0.11	26.24
0.07	-0.03	1.00	-0.01	0.15	-0.14	26.24
0.07	-0.03	1.00	0.11	0.08	-0.14	26.25
0.07	-0.03	1.00	0.11	-0.10	0.17	26.24
0.07	-0.03	1.00	0.11	0.15	-0.26	26.24
0.07	-0.03	1.00	-0.07	0.08	-0.26	26.22
0.07	-0.03	1.00	0.18	-0.16	0.66	26.24
0.07	-0.03	0.99	-0.19	-0.71	-1.05	26.24
0.07	-0.01	1.00	3.04	-0.65	0.17	26.22
0.07	-0.03	1.01	-1.41	-0.16	-0.63	26.26
0.07	-0.02	0.99	-0.68	0.39	-1.36	26.23
0.07	-0.03	1.01	-1.23	-0.53	1.08	26.23
0.07	-0.03	1.00	0.18	0.82	-2.15	26.27
0.07	-0.03	1.00	-0.50	-0.59	1.33	26.24
0.07	-0.03	1.00	-0.01	0.45	-1.11	26.25
0.07	-0.03	1.00	-0.07	-0.04	-0.01	26.22
0.07	-0.03	1.00	-0.25	-0.22	0.53	26.22
0.07	-0.03	1.00	0.05	0.45	-0.81	26.23
0.07	-0.03	1.00	-0.13	-0.10	0.47	26.24
0.07	-0.03	1.00	-0.07	0.15	-0.26	26.21
0.07	-0.03	1.00	-0.01	0.21	-0.32	26.23
0.07	-0.03	1.00	-0.19	-0.16	0.53	26.25
0.07	-0.03	1.00	0.05	0.33	-0.56	26.25
0.07	-0.03	1.00	-0.07	0.02	0.23	26.22
0.07	-0.03	1.00	-0.07	0.08	-0.08	26.21
0.07	-0.03	1.00	0.05	0.08	-0.38	26.23
0.07	-0.03	1.00	-0.07	-0.16	0.41	26.23
0.07	-0.02	1.00	-0.01	0.21	-0.44	26.22
0.07	-0.03	1.00	-0.01	0.15	0.05	26.21
0.07	-0.03	1.00	-0.13	0.08	0.05	26.21
0.07	-0.03	1.00	-0.01	0.21	-0.32	26.21
0.07	-0.03	1.00	0.05	-0.04	0.23	26.23
0.07	-0.03	1.00	0.05	0.15	-0.20	26.23
0.07	-0.03	1.00	0.05	0.08	-0.08	26.22
0.07	-0.03	1.00	-0.07	-0.04	-0.01	26.23
0.07	-0.03	1.00	-0.01	0.02	-0.20	26.22
0.07	-0.03	1.00	-0.07	0.02	0.11	26.20
0.07	-0.03	1.00	-0.07	0.08	-0.08	26.22
0.07	-0.03	1.00	-0.07	0.08	-0.08	26.23
0.07	-0.03	1.00	-0.01	-0.04	0.23	26.24
0.07	-0.03	1.00	-0.01	0.08	-0.20	26.22
0.07	-0.03	1.00	-0.07	0.02	0.05	26.23
0.07	-0.03	1.00	-0.01	0.08	-0.01	26.23
0.07	-0.03	1.00	-0.07	0.15	-0.20	26.25
0.07	-0.03	1.00	-0.01	0.02	-0.01	26.22
0.07	-0.03	1.00	-0.01	0.02	-0.32	26.22
0.07	-0.03	1.00	-0.07	0.08	-0.01	26.23
0.07	-0.03	1.00	0.05	0.08	-0.08	26.24
0.07	-0.03	1.01	-0.01	0.02	-0.20	26.24
0.07	-0.03	1.00	-0.01	0.08	-0.01	26.23
0.07	-0.03	1.00	-0.07	0.02	-0.14	26.23
0.07	-0.03	1.00	-0.07	0.08	-0.01	26.23
0.07	-0.03	1.00	-0.07	0.08	0.05	26.22
0.07	-0.03	1.00	-0.07	-0.04	-0.14	26.22
0.07	-0.03	1.00	-0.01	0.02	0.05	26.23
0.07	-0.03	1.00	-0.07	0.08	-0.08	26.22
0.07	-0.03	1.00	-0.07	0.15	-0.08	26.23
0.07	-0.03	1.00	-0.01	0.08	-0.01	26.22
0.07	-0.03	1.00	0.05	0.08	-0.01	26.23
0.07	-0.03	1.00	-0.07	0.27	-0.14	26.22
0.07	-0.03	1.00	-0.01	-0.04	-0.08	26.23
0.07	-0.03	1.00	-0.01	0.08	-0.20	26.23
0.07	-0.03	1.00	-0.01	-0.04	-0.08	26.22
0.07	-0.03	1.00	-0.01	0.15	-0.01	26.22
0.07	-0.03	1.00	-0.07	0.02	-0.01	26.23
0.07	-0.03	1.00	-0.01	0.02	-0.20	26.23
0.07	-0.03	1.00	-0.01	0.08	-0.14	26.22
0.07	-0.03	1.00	-0.01	0.21	-0.08	26.25
0.07	-0.03	1.00	-0.07	0.02	-0.08	26.23
0.07	-0.03	1.00	-0.07	0.08	-0.14	26.23
0.07	-0.03	1.00	-0.13	0.02	-0.01	26.23
0.07	-0.03	1.00	-0.07	0.08	-0.08	26.23
0.07	-0.03	1.00	-0.13	0.02	-0.01	26.24
0.07	-0.03	1.00	-0.07	0.08	-0.14	26.24
0.07	-0.03	1.00	-0.13	0.08	-0.14	26.22
0.07	-0.03	1.00	-0.07	0.15	-0.08	26.22
0.07	-0.03	1.00	-0.07	0.02	-0.01	26.20
0.07	-0.03	1.00	-0.01	0.02	-0.01	26.20
0.07	-0.03	1.00	-0.01	0.02	-0.20	26.22
0.07	-0.03	1.00	-0.07	0.08	-0.08	26.21
0.07	-0.03	1.00	-0.13	0.08	-0.20	26.24
0.07	-0.03	1.00	-0.07	0.15	-0.14	26.24
0.07	-0.03	1.00	-0.07	0.02	-0.01	26.21
0.07	-0.03	1.00	-0.07	-0.10	-0.08	26.22
0.07	-0.03	1.00	-0.07	0.02	-0.08	26.22
0.07	-0.03	1.00	-0.07	0.08	-0.08	26.24
0.07	-0.03	1.00	0.05	0.08	-0.08	26.24
0.07	-0.03	1.00	-0.01	0.15	-0.01	26.21
0.07	-0.03	1.00	0.18	0.02	-0.08	26.24
0.07	-0.03	1.01	-0.13	0.02	-0.01	26.22
0.07	-0.03	1.00	0.11	0.15	-0.20	26.23
0.07	-0.03	1.00	-0.07	-0.10	-0.08	26.20
0.07	-0.03	1.00	-0.07	0.08	-0.08	26.22
0.07	-0.03	1.00	-0.07	-0.04	-0.01	26.23
0.07	-0.03	1.00	-0.13	-0.04	-0.14	26.21
0.07	-0.03	1.00	-0.01	0.02	-0.14	26.24
0.07	-0.03	1.00	-0.07	0.15	-0.01	26.23
0.07	-0.03	1.00	-0.07	0.08	-0.08	26.21
0.07	-0.03	1.00	-0.01	-0.04	-0.01	26.22
0.07	-0.03	1.00	0.05	0.15	-0.08	26.25
0.07	-0.03	1.00	-0.13	0.02	-0.01	26.23
0.07	-0.03	1.00	-0.13	0.08	-0.14	26.20
0.07	-0.03	1.00	-0.01	0.15	-0.01	26.24
0.07	-0.03	1.00	-0.19	0.15	-0.14	26.23
